WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,Relatedness_name,Relatedness_code,WordInput
744,794.9866731417956,10,11,2.613800048828125,12,True,1.0,rash,SemRelated,0.5,rash
1188,102.32469714739607,2,6,4.115499973297119,9,True,1.0,four,SemRelated,0.5,four
958,151.1326403790132,2,9,3.536799907684326,8,True,1.0,nine,SemRelated,0.5,nine
805,70.4683257393946,0,9,1.1761000156402588,6,True,1.0,rind,SemRelated,0.5,rind
751,73.37148755027121,0,8,2.4377999305725098,6,True,1.0,peel,SemRelated,0.5,peel
1456,119.77405779868336,2,4,1.531499981880188,6,True,1.0,dupe,SemRelated,0.5,dupe
1367,86.31489914154717,2,10,2.4969000816345215,6,True,1.0,scam,SemRelated,0.5,scam
843,382.4871638622109,4,13,1.2303999662399292,7,True,1.0,teat,SemRelated,0.5,teat
838,111.93387361411752,1,6,2.1875,10,True,1.0,boob,SemRelated,0.5,boob
698,795.8899615064412,9,7,3.0220000743865967,9,True,1.0,chip,SemRelated,0.5,chip
71,715.8409622092696,7,4,1.6812000274658203,10,True,1.0,spud,SemRelated,0.5,spud
903,818.9783074105266,10,13,2.510499954223633,9,True,1.0,bake,SemRelated,0.5,bake
23,860.1357749008228,12,18,1.079200029373169,8,True,1.0,sear,SemRelated,0.5,sear
1108,25.78825296069465,0,2,1.544100046157837,8,True,1.0,typo,SemRelated,0.5,typo
152,104.39929563072985,1,8,2.0569000244140625,4,True,1.0,goof,SemRelated,0.5,goof
931,771.8641861494125,8,6,3.4498000144958496,7,True,1.0,burn,SemRelated,0.5,burn
40,122.77963640863547,2,12,1.5563000440597534,11,True,1.0,gash,SemRelated,0.5,gash
557,821.2234487771893,10,13,1.8387999534606934,10,True,1.0,pear,SemRelated,0.5,pear
49,835.8763811995617,11,13,2.2279000282287598,11,True,1.0,lime,SemRelated,0.5,lime
1461,804.0693703988926,11,12,2.9684998989105225,8,True,1.0,role,SemRelated,0.5,role
46,689.0387771614451,6,1,3.4149999618530273,6,True,1.0,duty,SemRelated,0.5,duty
375,300.228733035084,3,6,2.4518001079559326,8,True,1.0,grid,SemRelated,0.5,grid
305,540.2801710354516,5,2,3.380199909210205,7,True,1.0,plus,SemRelated,0.5,plus
364,105.15812369550204,1,4,0.7781999707221985,10,True,1.0,rasp,SemRelated,0.5,rasp
47,825.7870112718289,10,13,1.579800009727478,5,True,1.0,hone,SemRelated,0.5,hone
1105,452.8963966786886,4,1,1.8976000547409058,8,True,1.0,diva,SemRelated,0.5,diva
195,433.9329567600481,4,2,1.8451000452041626,8,True,1.0,alto,SemRelated,0.5,alto
609,836.186792800869,9,7,2.577500104904175,6,True,1.0,heel,SemRelated,0.5,heel
159,824.8538962534776,13,16,2.7551000118255615,10,True,1.0,boot,SemRelated,0.5,boot
475,700.6206992661116,6,1,2.5933001041412354,12,True,1.0,auto,SemRelated,0.5,auto
162,484.0081025538551,4,0,3.1201999187469482,12,True,1.0,taxi,SemRelated,0.5,taxi
163,316.7018464009144,3,4,3.490499973297119,5,True,1.0,type,SemRelated,0.5,type
161,113.59018401567555,2,4,1.6901999711990356,9,True,1.0,font,SemRelated,0.5,font
534,838.645226700882,10,8,2.81820011138916,11,True,1.0,lamp,SemRelated,0.5,lamp
203,719.529850545551,6,2,2.3032000064849854,13,True,1.0,bulb,SemRelated,0.5,bulb
277,787.8823244893445,9,7,2.1303000450134277,11,True,1.0,harp,SemRelated,0.5,harp
185,492.8760210190956,4,0,1.2788000106811523,12,True,1.0,oboe,SemRelated,0.5,oboe
1093,813.9631696070994,10,13,1.8451000452041626,10,True,1.0,fest,SemRelated,0.5,fest
342,527.1398147528108,5,0,1.9031000137329102,8,True,1.0,luau,SemRelated,0.5,luau
273,658.5895924002856,6,3,0.9031000137329102,6,True,1.0,yelp,SemRelated,0.5,yelp
202,761.1733445317439,8,4,1.986799955368042,9,True,1.0,moan,SemRelated,0.5,moan
480,773.4071202781757,7,3,2.9537999629974365,7,True,1.0,clue,SemRelated,0.5,clue
346,721.5928875318726,7,6,2.672100067138672,9,True,1.0,hint,SemRelated,0.5,hint
581,796.8422867512742,9,10,3.5511999130249023,11,True,1.0,nose,SemRelated,0.5,nose
210,757.3112379308084,8,7,2.037400007247925,11,True,1.0,snot,SemRelated,0.5,snot
671,570.2859866753851,5,0,2.783900022506714,11,True,1.0,ruby,SemRelated,0.5,ruby
221,628.0312346475506,6,2,1.7243000268936157,9,True,1.0,opal,SemRelated,0.5,opal
677,104.55389287658264,2,5,3.7565999031066895,11,True,1.0,road,SemRelated,0.5,road
234,534.8284307552536,5,3,3.0980000495910645,6,True,1.0,path,SemRelated,0.5,path
961,524.3307159935603,4,0,1.924299955368042,10,True,1.0,hymn,SemRelated,0.5,hymn
244,793.5695098402136,9,5,2.9014999866485596,12,True,1.0,tune,SemRelated,0.5,tune
683,723.421010854206,7,6,3.0025999546051025,13,True,1.0,beef,SemRelated,0.5,beef
282,818.8466098032417,10,9,2.730799913406372,10,True,1.0,pork,SemRelated,0.5,pork
990,804.0601739720585,11,13,4.1585001945495605,10,True,1.0,case,SemRelated,0.5,case
440,778.2500837540971,8,4,2.613800048828125,11,True,1.0,tray,SemRelated,0.5,tray
1543,781.5622825612855,9,8,5.124199867248535,12,True,1.0,good,SemRelated,0.5,good
297,769.3333716943106,9,10,2.3559999465942383,6,True,1.0,vile,SemRelated,0.5,vile
860,844.198733987833,11,12,5.0106000900268555,8,True,1.0,back,SemRelated,0.5,back
507,809.759775301736,8,8,1.8260999917984009,9,True,1.0,tush,SemRelated,0.5,tush
651,705.4706017154007,7,7,2.7202000617980957,9,True,1.0,jeep,SemRelated,0.5,jeep
299,517.1063586311304,4,0,1.9031000137329102,7,True,1.0,quad,SemRelated,0.5,quad
561,825.4850806713896,11,11,2.661799907684326,8,True,1.0,sock,SemRelated,0.5,sock
367,756.629582216602,7,3,1.6232000589370728,8,True,1.0,clog,SemRelated,0.5,clog
657,841.6508281529674,11,16,3.4883999824523926,7,True,1.0,wine,SemRelated,0.5,wine
301,805.9069770997685,10,10,1.7323999404907227,10,True,1.0,mead,SemRelated,0.5,mead
936,746.4792686195,7,2,1.968500018119812,10,True,1.0,trot,SemRelated,0.5,trot
499,723.1789905734634,8,5,1.8691999912261963,8,True,1.0,spur,SemRelated,0.5,spur
1068,91.31534350894334,1,3,3.717900037765503,7,True,1.0,blue,SemRelated,0.5,blue
362,216.84701147148212,3,1,1.0,5,True,1.0,cyan,SemRelated,0.5,cyan
513,617.4211539913423,6,2,3.4321999549865723,10,True,1.0,dogs,SemRelated,0.5,dogs
365,756.4753531055378,8,5,2.307499885559082,8,True,1.0,mutt,SemRelated,0.5,mutt
841,378.17616718976996,4,6,1.7482000589370728,12,True,1.0,tote,SemRelated,0.5,tote
368,795.8304603274562,10,11,2.819499969482422,9,True,1.0,sack,SemRelated,0.5,sack
1156,815.2880171044715,10,13,3.246299982070923,10,True,1.0,rent,SemRelated,0.5,rent
717,746.8329625136985,8,13,3.7811999320983887,13,True,1.0,bill,SemRelated,0.5,bill
1124,518.2482882847814,5,13,3.4993999004364014,12,True,1.0,race,SemRelated,0.5,race
376,769.6911253289594,8,5,2.989000082015991,7,True,1.0,bout,SemRelated,0.5,bout
827,722.6487034361692,8,6,2.517199993133545,7,True,1.0,stew,SemRelated,0.5,stew
814,517.1762407817803,4,0,1.2303999662399292,8,True,1.0,gyro,SemRelated,0.5,gyro
495,415.7271075318157,4,10,2.3710999488830566,9,True,1.0,pike,SemRelated,0.5,pike
388,794.7759407810399,9,7,1.6021000146865845,6,True,1.0,carp,SemRelated,0.5,carp
750,715.7153059533656,7,3,2.5250000953674316,7,True,1.0,gown,SemRelated,0.5,gown
528,783.8202625376773,8,5,3.544100046157837,11,True,1.0,suit,SemRelated,0.5,suit
774,794.6236782124236,8,4,2.396199941635132,11,True,1.0,fuse,SemRelated,0.5,fuse
419,733.507948710838,7,3,2.7258999347686768,13,True,1.0,plug,SemRelated,0.5,plug
655,754.705320820791,7,3,3.998800039291382,10,True,1.0,body,SemRelated,0.5,body
529,648.2936883633756,6,2,3.4844000339508057,9,True,1.0,arms,SemRelated,0.5,arms
883,658.0498513815539,6,1,1.7633999586105347,12,True,1.0,pita,SemRelated,0.5,pita
458,701.248870297389,7,3,2.359800100326538,8,True,1.0,loaf,SemRelated,0.5,loaf
866,163.727779503538,2,13,2.7881999015808105,9,True,1.0,hail,SemRelated,0.5,hail
619,86.09390299353878,1,6,3.2040998935699463,11,True,1.0,snow,SemRelated,0.5,snow
658,681.6673169054181,8,7,3.351599931716919,14,True,1.0,skin,SemRelated,0.5,skin
493,835.134612722467,12,17,1.3978999853134155,10,True,1.0,pore,SemRelated,0.5,pore
916,553.4183755916912,5,5,3.4495999813079834,11,True,1.0,aunt,SemRelated,0.5,aunt
872,655.978369420583,6,0,3.7235000133514404,10,True,1.0,mama,SemRelated,0.5,mama
1015,755.2644331453553,8,5,3.2790000438690186,4,True,1.0,pair,SemRelated,0.5,pair
532,735.8909227106557,7,3,3.1905999183654785,12,True,1.0,shoe,SemRelated,0.5,shoe
1469,554.0931349121049,5,1,1.5184999704360962,9,True,1.0,idly,SemRelated,0.5,idly
613,530.3264186469972,4,0,2.139899969100952,10,True,1.0,tofu,SemRelated,0.5,tofu
661,776.9732809384718,7,2,3.014899969100952,8,True,1.0,wolf,SemRelated,0.5,wolf
591,814.3595544599366,13,19,3.4667000770568848,8,True,1.0,bear,SemRelated,0.5,bear
1475,55.2962838733953,0,8,2.4941999912261963,8,True,1.0,vast,SemRelated,0.5,vast
1137,92.33662752966441,1,0,3.3922998905181885,3,True,1.0,huge,SemRelated,0.5,huge
804,716.683397413515,7,3,1.8324999809265137,9,True,1.0,bran,SemRelated,0.5,bran
605,827.4142024231105,11,12,2.8864998817443848,7,True,1.0,rice,SemRelated,0.5,rice
976,786.8038163141595,7,3,2.1522998809814453,8,True,1.0,turd,SemRelated,0.5,turd
634,825.6547004391138,11,10,2.456399917602539,6,True,1.0,poop,SemRelated,0.5,poop
1275,819.8188628059015,9,7,3.7862000465393066,8,True,1.0,felt,SemRelated,0.5,felt
624,817.3880643115733,11,11,2.2788000106811523,11,True,1.0,lace,SemRelated,0.5,lace
730,720.8820276332276,7,3,4.101900100708008,11,True,1.0,town,SemRelated,0.5,town
656,663.9653858110548,6,2,3.935800075531006,10,True,1.0,city,SemRelated,0.5,city
977,376.9424918679596,4,3,2.086400032043457,12,True,1.0,nuke,SemRelated,0.5,nuke
629,722.908585832604,8,4,3.437299966812134,8,True,1.0,bomb,SemRelated,0.5,bomb
775,729.6470712005939,7,4,3.7820000648498535,7,True,1.0,step,SemRelated,0.5,step
670,123.98337989389208,2,6,3.083899974822998,15,True,1.0,deck,SemRelated,0.5,deck
714,765.2778903371834,8,4,2.06820011138916,12,True,1.0,moth,SemRelated,0.5,moth
636,657.8134580699492,7,2,1.3617000579833984,6,True,1.0,gnat,SemRelated,0.5,gnat
1025,151.7726753394442,2,14,2.9474000930786133,10,True,1.0,bail,SemRelated,0.5,bail
731,107.88269677314167,1,3,3.338900089263916,10,True,1.0,jury,SemRelated,0.5,jury
758,821.4319560080697,10,13,1.3802000284194946,7,True,1.0,sill,SemRelated,0.5,sill
642,565.5206319101521,5,3,4.173099994659424,11,True,1.0,door,SemRelated,0.5,door
956,777.224852217971,8,7,1.9394999742507935,11,True,1.0,flan,SemRelated,0.5,flan
646,767.9692531893904,11,17,3.3615000247955322,8,True,1.0,cake,SemRelated,0.5,cake
832,872.0347243148879,11,13,2.6149001121520996,8,True,1.0,mole,SemRelated,0.5,mole
673,878.8784785057684,8,4,2.4914000034332275,11,True,1.0,bats,SemRelated,0.5,bats
1216,761.0071788198868,9,5,4.257199764251709,8,True,1.0,play,SemRelated,0.5,play
981,767.2655046713973,9,7,4.396299839019775,11,True,1.0,show,SemRelated,0.5,show
1176,735.9669978816999,7,8,3.863600015640259,14,True,1.0,safe,SemRelated,0.5,safe
729,836.7751580473465,11,12,3.4602999687194824,9,True,1.0,lock,SemRelated,0.5,lock
1564,37.28465264676223,1,3,2.7987000942230225,4,True,1.0,thus,SemRelated,0.5,thus
19,45.219966333653545,1,1,4.02239990234375,3,True,1.0,also,SemRelated,0.5,also
1258,117.49334819391888,2,4,2.2600998878479004,5,True,1.0,zoom,SemRelated,0.5,zoom
735,73.63531559110771,1,3,2.3784000873565674,9,True,1.0,lens,SemRelated,0.5,lens
728,799.906108522887,9,11,3.756500005722046,10,True,1.0,mike,SemRelated,0.5,mike
9,646.1534859381484,6,1,0.8450999855995178,9,True,1.0,clef,SemRelated,0.5,clef
1286,804.663953622194,10,14,2.914299964904785,6,True,1.0,dope,SemRelated,0.5,dope
740,742.0141556511862,8,4,2.0827999114990234,13,True,1.0,meth,SemRelated,0.5,meth
1184,793.1709813339098,8,5,2.7604000568389893,6,True,1.0,halt,SemRelated,0.5,halt
1088,731.6735641748892,8,5,4.557199954986572,9,True,1.0,stop,SemRelated,0.5,stop
1230,782.5767306947947,8,5,3.266700029373169,8,True,1.0,pray,SemRelated,0.5,pray
778,522.8024377255432,5,2,2.3578999042510986,12,True,1.0,yoga,SemRelated,0.5,yoga
1330,713.6618372171735,6,1,3.6129000186920166,9,True,1.0,rich,SemRelated,0.5,rich
1236,776.4182617576942,8,4,2.7339999675750732,9,True,1.0,fund,SemRelated,0.5,fund
1134,800.4008517094207,9,9,3.4249000549316406,4,True,1.0,warm,SemRelated,0.5,warm
1031,811.4158528574662,10,11,3.8220999240875244,7,True,1.0,cold,SemRelated,0.5,cold
638,702.8779334727622,6,0,1.2041000127792358,11,True,1.0,aloe,SemRelated,0.5,aloe
4,821.3860686896445,10,10,2.444000005722046,8,True,1.0,mint,SemRelated,0.5,mint
1428,654.5979564012216,6,5,5.5167999267578125,4,True,1.0,your,SemRelated,0.5,your
1372,666.4026388358035,6,4,2.9047000408172607,7,True,1.0,hers,SemRelated,0.5,hers
1525,738.8026162891589,8,6,1.7559000253677368,7,True,1.0,tact,SemRelated,0.5,tact
24,573.3731250365579,5,1,3.22189998626709,8,True,1.0,ally,SemRelated,0.5,ally
1536,335.66658352442266,3,8,4.819799900054932,11,True,1.0,need,SemRelated,0.5,need
1496,821.4829316077073,10,10,5.148399829864502,6,True,1.0,want,SemRelated,0.5,want
1039,764.5677988481531,8,4,3.8020999431610107,11,True,1.0,boss,SemRelated,0.5,boss
7,730.2655350106758,7,3,3.8712000846862793,6,True,1.0,plan,SemRelated,0.5,plan
1403,811.4942147825242,10,9,3.447499990463257,8,True,1.0,cost,SemRelated,0.5,cost
5,813.3724610931592,12,15,3.112600088119507,10,True,1.0,sale,SemRelated,0.5,sale
356,689.5042995156039,6,1,0.7781999707221985,7,True,1.0,bios,SemRelated,0.5,bios
50,693.0016892442188,7,3,2.450200080871582,9,True,1.0,prey,SemRelated,0.5,prey
1505,633.6052776081267,6,4,2.426500082015991,5,True,1.0,vibe,SemRelated,0.5,vibe
10,768.3379466095378,9,7,3.239799976348877,8,True,1.0,mood,SemRelated,0.5,mood
741,724.3760247134035,8,4,2.060699939727783,9,True,1.0,stem,SemRelated,0.5,stem
33,713.0681125186096,8,6,2.4249000549316406,8,True,1.0,leaf,SemRelated,0.5,leaf
1350,68.96268804205071,1,4,1.9444999694824219,8,True,1.0,omen,SemRelated,0.5,omen
13,658.0557845470146,7,8,1.3978999853134155,6,True,1.0,bode,SemRelated,0.5,bode
1379,773.7150757278464,8,3,1.875100016593933,4,True,1.0,puny,SemRelated,0.5,puny
67,767.7046463697399,9,6,3.2063000202178955,6,True,1.0,weak,SemRelated,0.5,weak
1308,800.1594249639836,8,4,2.2040998935699463,13,True,1.0,wimp,SemRelated,0.5,wimp
31,834.0179917161717,11,10,2.5866000652313232,5,True,1.0,bold,SemRelated,0.5,bold
783,594.0320792899331,6,2,2.1238999366760254,7,True,1.0,axel,SemRelated,0.5,axel
79,767.0667928431374,8,5,2.873300075531006,7,True,1.0,spin,SemRelated,0.5,spin
535,716.6616039056756,7,5,2.657099962234497,13,True,1.0,oven,SemRelated,0.5,oven
39,867.6942881735731,10,9,1.9394999742507935,11,True,1.0,lard,SemRelated,0.5,lard
966,772.8278204498961,10,12,2.816200017929077,6,True,1.0,dive,SemRelated,0.5,dive
55,749.6538262868264,8,5,2.8626999855041504,5,True,1.0,flip,SemRelated,0.5,flip
204,113.03554283438223,2,2,2.89490008354187,10,True,1.0,diet,SemRelated,0.5,diet
43,483.970390513247,4,1,1.6021000146865845,6,True,1.0,yogi,SemRelated,0.5,yogi
119,453.52064630168763,5,1,1.3009999990463257,3,True,1.0,ogle,SemRelated,0.5,ogle
73,631.7030376164895,6,1,1.2303999662399292,3,True,1.0,gawk,SemRelated,0.5,gawk
354,715.8291844191241,7,2,1.6021000146865845,5,True,1.0,purr,SemRelated,0.5,purr
65,815.3880290642921,10,13,2.1270999908447266,7,True,1.0,hoot,SemRelated,0.5,hoot
173,793.3980127123839,11,12,2.6675000190734863,5,True,1.0,reed,SemRelated,0.5,reed
107,812.0878446407286,9,12,2.033400058746338,5,True,1.0,vine,SemRelated,0.5,vine
648,793.3207104451092,9,8,1.8632999658584595,5,True,1.0,rump,SemRelated,0.5,rump
82,799.2787251844902,11,11,2.045300006866455,6,True,1.0,hock,SemRelated,0.5,hock
662,753.2404748147003,8,6,2.950900077819824,9,True,1.0,flag,SemRelated,0.5,flag
109,828.3570895201295,10,12,2.846299886703491,8,True,1.0,sail,SemRelated,0.5,sail
397,824.1349142602946,10,10,2.8101999759674072,7,True,1.0,pump,SemRelated,0.5,pump
86,749.6527439142244,8,4,2.381999969482422,7,True,1.0,raft,SemRelated,0.5,raft
734,783.0946096075971,9,6,2.4047999382019043,11,True,1.0,slug,SemRelated,0.5,slug
113,828.8474597104645,10,11,2.342400074005127,9,True,1.0,mold,SemRelated,0.5,mold
1045,628.4147083973243,6,1,1.6990000009536743,7,True,1.0,oily,SemRelated,0.5,oily
89,655.6729191379798,7,4,1.5563000440597534,12,True,1.0,lube,SemRelated,0.5,lube
865,804.5215190757078,10,11,3.3664000034332275,10,True,1.0,cook,SemRelated,0.5,cook
93,667.4504014008837,6,2,2.8101999759674072,10,True,1.0,eats,SemRelated,0.5,eats
660,751.8044025564229,8,7,3.2597999572753906,10,True,1.0,roof,SemRelated,0.5,roof
95,820.1351198714899,7,8,0.7781999707221985,6,True,1.0,eave,SemRelated,0.5,eave
1054,771.2541081380938,9,7,3.876699924468994,8,True,1.0,team,SemRelated,0.5,team
108,818.746811957106,8,3,2.3578999042510986,9,True,1.0,cult,SemRelated,0.5,cult
889,825.3145714384785,11,12,1.8632999658584595,8,True,1.0,loon,SemRelated,0.5,loon
98,772.6698068088333,7,3,2.8136000633239746,9,True,1.0,hawk,SemRelated,0.5,hawk
1390,691.6080324082258,7,5,1.9394999742507935,10,True,1.0,jive,SemRelated,0.5,jive
120,385.05825342089054,4,0,1.7633999586105347,7,True,1.0,afro,SemRelated,0.5,afro
1155,790.3594905901534,9,9,4.085100173950195,9,True,1.0,week,SemRelated,0.5,week
101,694.3762451330331,7,3,2.983599901199341,9,True,1.0,june,SemRelated,0.5,june
582,772.6636855567098,9,4,2.998300075531006,8,True,1.0,salt,SemRelated,0.5,salt
128,687.7001242563298,6,3,0.9031000137329102,9,True,1.0,alum,SemRelated,0.5,alum
284,727.656272445364,8,4,1.2553000450134277,7,True,1.0,sown,SemRelated,0.5,sown
102,772.7605295024744,8,6,2.1238999366760254,8,True,1.0,reap,SemRelated,0.5,reap
675,790.9315667347466,9,6,1.1461000442504883,8,True,1.0,tusk,SemRelated,0.5,tusk
137,781.274713612039,8,6,1.9955999851226807,9,True,1.0,fang,SemRelated,0.5,fang
1260,759.0379794246513,7,4,1.986799955368042,11,True,1.0,watt,SemRelated,0.5,watt
111,686.0673704637803,6,1,1.1461000442504883,8,True,1.0,peso,SemRelated,0.5,peso
978,534.3675246180753,6,2,1.4471999406814575,6,True,1.0,ooze,SemRelated,0.5,ooze
117,644.7858557149905,7,4,0.8450999855995178,4,True,1.0,glob,SemRelated,0.5,glob
1186,786.3574129716172,9,10,1.5681999921798706,3,True,1.0,gush,SemRelated,0.5,gush
122,108.4547317202713,1,11,1.0,11,True,1.0,seep,SemRelated,0.5,seep
604,873.946637025768,9,9,3.0141000747680664,6,True,1.0,wing,SemRelated,0.5,wing
127,873.3682267495453,9,9,2.76419997215271,7,True,1.0,cock,SemRelated,0.5,cock
478,798.0329042532196,9,10,2.448699951171875,7,True,1.0,warp,SemRelated,0.5,warp
123,799.923015733232,12,15,2.566999912261963,5,True,1.0,bent,SemRelated,0.5,bent
858,810.2941305330729,8,9,2.086400032043457,9,True,1.0,swab,SemRelated,0.5,swab
151,808.818873711922,8,9,2.9781999588012695,10,True,1.0,vice,SemRelated,0.5,vice
256,816.1619924517017,10,8,2.5866000652313232,6,True,1.0,bass,SemRelated,0.5,bass
131,845.2384563477457,11,10,2.429800033569336,6,True,1.0,sole,SemRelated,0.5,sole
316,775.7316013289807,9,13,2.2809998989105225,10,True,1.0,lent,SemRelated,0.5,lent
187,563.4528360052685,5,1,3.122499942779541,7,True,1.0,amen,SemRelated,0.5,amen
383,762.0445620455947,8,5,2.2067999839782715,12,True,1.0,frat,SemRelated,0.5,frat
136,760.6328518630826,8,5,2.56820011138916,9,True,1.0,dorm,SemRelated,0.5,dorm
1013,644.2546217637608,7,3,2.240499973297119,7,True,1.0,sigh,SemRelated,0.5,sigh
154,740.4634093948783,7,3,1.9493999481201172,5,True,1.0,gasp,SemRelated,0.5,gasp
831,815.7688388911272,10,11,3.351599931716919,11,True,1.0,file,SemRelated,0.5,file
148,752.2559847622125,6,1,3.116300106048584,10,True,1.0,data,SemRelated,0.5,data
1301,689.2246288789114,7,3,5.320700168609619,6,True,1.0,they,SemRelated,0.5,they
153,99.15410047612843,1,1,1.4471999406814575,9,True,1.0,noun,SemRelated,0.5,noun
1431,688.0803724546744,6,2,4.263199806213379,7,True,1.0,many,SemRelated,0.5,many
158,679.6954878461967,6,1,3.486999988555908,3,True,1.0,lots,SemRelated,0.5,lots
791,897.4019539631715,10,12,2.170300006866455,10,True,1.0,puck,SemRelated,0.5,puck
215,838.6882021023696,9,8,2.8006999492645264,12,True,1.0,tire,SemRelated,0.5,tire
322,724.3204905683845,9,5,2.8115999698638916,6,True,1.0,chin,SemRelated,0.5,chin
167,735.0541696667603,8,6,1.1138999462127686,9,True,1.0,nape,SemRelated,0.5,nape
1116,777.1379951785185,9,11,1.9031000137329102,6,True,1.0,spat,SemRelated,0.5,spat
181,598.6010914903065,6,6,2.06820011138916,10,True,1.0,tong,SemRelated,0.5,tong
274,835.5137923066944,12,14,2.8469998836517334,10,True,1.0,dame,SemRelated,0.5,dame
172,799.2186721462542,9,10,1.919100046157837,7,True,1.0,gent,SemRelated,0.5,gent
1096,500.7798591124132,4,0,1.9444999694824219,6,True,1.0,orgy,SemRelated,0.5,orgy
197,799.2002051439108,9,8,2.773099899291992,5,True,1.0,porn,SemRelated,0.5,porn
1081,746.242324549991,7,3,2.9576001167297363,12,True,1.0,prom,SemRelated,0.5,prom
176,679.4845731838445,6,2,1.9589999914169312,10,True,1.0,gala,SemRelated,0.5,gala
1435,118.71694476825141,2,11,3.2513999938964844,4,True,1.0,nope,SemRelated,0.5,nope
192,73.15815163190328,1,3,3.0381999015808105,6,True,1.0,deny,SemRelated,0.5,deny
434,839.3078204826386,10,11,1.6128000020980835,11,True,1.0,bile,SemRelated,0.5,bile
177,648.9364739977648,6,0,3.0834999084472656,6,True,1.0,guts,SemRelated,0.5,guts
1135,459.85384942413793,6,2,1.079200029373169,6,True,1.0,inky,SemRelated,0.5,inky
206,840.7525373383438,11,15,1.7482000589370728,10,True,1.0,soot,SemRelated,0.5,soot
298,265.6826159435601,3,2,2.859100103378296,9,True,1.0,self,SemRelated,0.5,self
180,502.1701128329235,5,5,2.52239990234375,8,True,1.0,vain,SemRelated,0.5,vain
519,599.2712326168622,5,1,2.8750998973846436,8,True,1.0,knee,SemRelated,0.5,knee
193,286.12761821121387,3,3,1.857300043106079,11,True,1.0,gout,SemRelated,0.5,gout
1290,57.69569022150665,1,1,2.0492000579833984,5,True,1.0,ante,SemRelated,0.5,ante
190,103.0762990208138,1,6,1.1138999462127686,4,True,1.0,meld,SemRelated,0.5,meld
811,570.7585375422077,5,0,2.1270999908447266,7,True,1.0,jaws,SemRelated,0.5,jaws
201,721.9659382293692,10,8,1.7924000024795532,6,True,1.0,bony,SemRelated,0.5,bony
607,80.38115238400555,0,11,2.7274999618530273,11,True,1.0,dice,SemRelated,0.5,dice
200,544.4391763303224,5,3,1.0,3,True,1.0,boxy,SemRelated,0.5,boxy
1423,41.86492858387577,1,1,2.2788000106811523,6,True,1.0,info,SemRelated,0.5,info
247,116.15708741954067,2,9,2.158400058746338,7,True,1.0,stat,SemRelated,0.5,stat
218,776.4505157712042,8,6,1.4914000034332275,10,True,1.0,balm,SemRelated,0.5,balm
205,855.5961685054863,11,13,2.748199939727783,8,True,1.0,lick,SemRelated,0.5,lick
1406,578.7971358460163,6,2,4.82919979095459,7,True,1.0,over,SemRelated,0.5,over
254,415.0376875814788,4,0,3.5051000118255615,3,True,1.0,upon,SemRelated,0.5,upon
1233,808.295909213664,9,9,4.285699844360352,6,True,1.0,fuck,SemRelated,0.5,fuck
209,738.4913722218507,8,4,3.1835999488830566,5,True,1.0,gosh,SemRelated,0.5,gosh
357,778.2581017643777,9,7,2.7874999046325684,7,True,1.0,clay,SemRelated,0.5,clay
235,690.8343026169847,6,3,1.3009999990463257,8,True,1.0,kiln,SemRelated,0.5,kiln
1332,89.71283664907332,1,2,2.1522998809814453,5,True,1.0,idle,SemRelated,0.5,idle
227,341.31407569127856,4,1,2.8369998931884766,4,True,1.0,blah,SemRelated,0.5,blah
1487,741.5073944713288,7,4,4.160200119018555,10,True,1.0,damn,SemRelated,0.5,damn
229,739.1615036528599,7,4,2.322200059890747,8,True,1.0,curb,SemRelated,0.5,curb
330,662.6052999995543,6,2,2.004300117492676,10,True,1.0,hula,SemRelated,0.5,hula
232,822.5245545602971,9,13,2.1138999462127686,5,True,1.0,rave,SemRelated,0.5,rave
302,354.3660432771996,3,1,1.0,7,True,1.0,ashy,SemRelated,0.5,ashy
253,700.8670964646259,7,4,1.6232000589370728,5,True,1.0,drab,SemRelated,0.5,drab
837,651.3569991937901,5,1,2.3364999294281006,12,True,1.0,visa,SemRelated,0.5,visa
242,828.5440051727621,11,10,3.203000068664551,9,True,1.0,bond,SemRelated,0.5,bond
853,782.0150711174801,9,6,3.417099952697754,7,True,1.0,camp,SemRelated,0.5,camp
279,706.568714637779,6,1,2.3617000579833984,8,True,1.0,trek,SemRelated,0.5,trek
1417,715.1159331167067,7,4,3.4660000801086426,6,True,1.0,wild,SemRelated,0.5,wild
245,426.0518231481723,4,11,2.1461000442504883,7,True,1.0,tame,SemRelated,0.5,tame
473,845.00371719538,11,12,2.506500005722046,9,True,1.0,bunk,SemRelated,0.5,bunk
283,672.1805908547187,6,1,2.5011000633239746,8,True,1.0,crib,SemRelated,0.5,crib
1415,846.3637226449403,11,16,4.38040018081665,9,True,1.0,hell,SemRelated,0.5,hell
248,783.6159174797524,8,5,2.5762999057769775,11,True,1.0,monk,SemRelated,0.5,monk
986,638.3050376633647,6,2,1.8260999917984009,5,True,1.0,trio,SemRelated,0.5,trio
306,759.2078857337614,8,4,1.8260999917984009,7,True,1.0,duet,SemRelated,0.5,duet
1148,112.13829710796726,2,2,1.579800009727478,9,True,1.0,sect,SemRelated,0.5,sect
265,812.1548874561317,9,11,1.875100016593933,4,True,1.0,rite,SemRelated,0.5,rite
